Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Marília Mendonça,Serenata - Ao Vivo,spotify:track:5fY9bVl1Wj4PIM3wnduWop,73.0,0.103,0.711,0.711,0.0,4.0,0.971,-5.691,1.0,0.0896,131.813,0.743,2019-05-17
"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,spotify:track:6sRLrSetyIwIKhW1eMlUNP,72.0,0.768,0.505,0.721,0.0,1.0,0.869,-5.86,1.0,0.061,106.248,0.421,2019-03-22
Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,71.0,0.281,0.621,0.743,0.0,3.0,0.411,-3.864,1.0,0.0738,111.454,0.581,2019-05-17
1Kilo,Deixe Me Ir - Acústico,spotify:track:6JKkP9ABQzYZUFSKSVDKIc,71.0,0.841,0.55,0.439,0.0,9.0,0.106,-11.026,0.0,0.224,186.614,0.703,2017-03-15
"Zé Felipe, Gusttavo Lima",Tiro Certo - Ao Vivo,spotify:track:5MArTXEVyKBwoodjdy04fk,71.0,0.557,0.71,0.905,1.31e-06,5.0,0.709,-5.146,1.0,0.0716,130.046,0.688,2019-09-13
"Ana Castela, Melody, Dj Chris No Beat",Pipoco,spotify:track:7AwVSKaQxpidrtYBerkHKk,71.0,0.473,0.774,0.742,0.000472,8.0,0.342,-4.178,1.0,0.0766,134.991,0.736,2022-06-01
"KayBlack, Marquinho no Beat",Vestido da Fendi,spotify:track:0pZIBIJ253pH9gJtXE0Ouf,71.0,0.0957,0.844,0.363,0.0,3.0,0.115,-11.099,0.0,0.442,118.096,0.626,2021-09-09
"SAINt JHN, Imanbek",Roses - Imanbek Remix,spotify:track:0zLCBJZSiELJf02ucPP9wb,71.0,0.0143,0.769,0.719,0.00777,8.0,0.359,-5.472,1.0,0.0474,121.955,0.863,2020-11-20
Marília Mendonça,Bem Pior Que Eu - Ao Vivo,spotify:track:4UANYptjv2kpV6IY7IjXoJ,70.0,0.0164,0.671,0.652,0.0,0.0,0.929,-4.689,1.0,0.0403,113.867,0.404,2019-02-22
"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,70.0,0.533,0.755,0.522,0.0,2.0,0.0685,-4.368,1.0,0.0575,89.96,0.925,2019-09-06
"Mc Paiva ZS, Kotim",Bagulho Louco,spotify:track:04vzhKfl5HtPEgrdZJCZ7L,70.0,0.814,0.531,0.464,1.57e-06,0.0,0.133,-9.882,0.0,0.346,170.085,0.643,2022-01-25
Marília Mendonça,Sem Sal - Ao Vivo,spotify:track:0EZuXcsnjEmGuRYdFdcctX,70.0,0.112,0.559,0.844,0.0,0.0,0.935,-3.685,1.0,0.124,139.385,0.823,2019-02-22
Ed Sheeran,Shape of You,spotify:track:7qiZfU4dY1lWllzX7mPBI3,70.0,0.581,0.825,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,0.931,2017-03-03
Diego & Victor Hugo,Áudio - Ao Vivo em Brasília,spotify:track:2PqPSf3gtTED79rWGwVtYg,70.0,0.515,0.605,0.812,0.0,11.0,0.419,-4.699,1.0,0.0403,110.081,0.451,2019-03-22
Henrique & Juliano,Cidade Vizinha - Ao Vivo,spotify:track:6pgoGpBkKUvXrrU95j0khl,69.0,0.698,0.565,0.555,0.0,9.0,0.612,-7.221,1.0,0.0284,94.898,0.308,2018-10-05
"Teto, Matuê",M4,spotify:track:07AQkmp456NpEnT8HR7WLy,69.0,0.08,0.88,0.59,0.0,8.0,0.184,-4.709,0.0,0.204,119.97,0.723,2021-01-20
