Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Maluma,Hawái,spotify:track:1yoMvmasuxZfqHEipJhRbp,84.0,0.185,0.783,0.727,2.46e-05,6.0,0.0626,-3.454,0.0,0.389,180.067,0.558,2020-08-21
Bad Bunny,La Difícil,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,83.0,0.0861,0.685,0.848,7.14e-06,8.0,0.0783,-4.561,0.0,0.0858,179.87,0.761,2020-02-29
"Camilo, Pedro Capó",Tutu,spotify:track:1Ol5LmdNDNpFu1oNwfgkux,83.0,0.297,0.727,0.838,0.0,9.0,0.0603,-2.435,1.0,0.0472,145.995,0.933,2020-04-17
La T y La M,No Se Va,spotify:track:3fq4yzZJgudtdawkVyYcZT,83.0,0.183,0.646,0.604,1.08e-05,0.0,0.4,-6.325,1.0,0.0323,88.012,0.651,2023-04-13
"Rauw Alejandro, Chencho Corleone",El Efecto,spotify:track:4SJHHpKhcuXwDsCsPqshXj,83.0,0.406,0.849,0.781,0.0,0.0,0.0801,-4.635,0.0,0.159,84.041,0.893,2019-03-15
"Damas Gratis, Viru Kumbieron",No Te Creas Tan Importante - En Vivo,spotify:track:3trowLiYwwOoiwapLISNyk,83.0,0.202,0.302,0.758,0.0,5.0,0.881,-5.273,1.0,0.0424,174.704,0.669,2018-03-23
"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",Hola - Remix,spotify:track:5stPVcRqb4qixbafP9e8lt,83.0,0.471,0.655,0.672,0.0,0.0,0.0767,-5.98,0.0,0.311,181.877,0.343,2019-11-01
"Bad Bunny, Tainy",Callaita,spotify:track:71wFwRo8xGc4lrcyKwsvba,82.0,0.597,0.608,0.626,2.16e-06,2.0,0.25,-4.773,1.0,0.301,176.086,0.246,2022-05-06
"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez",Pa Mí - Remix,spotify:track:7g8YaUQABMal0zWe7a2ijz,81.0,0.753,0.688,0.62,5.32e-06,11.0,0.157,-8.029,0.0,0.22,170.011,0.727,2019-05-10
"J Balvin, Maria Becerra",Qué Más Pues?,spotify:track:6D2TCm4nf5nxAcdGJ7w3QP,80.0,0.0272,0.903,0.817,0.000311,8.0,0.242,-3.972,1.0,0.095,102.014,0.732,2021-09-10
Ulises Bueno,Intento,spotify:track:66ggNhGinVQLTYJODy6P74,80.0,0.19,0.714,0.844,0.0,1.0,0.0719,-3.481,1.0,0.0617,145.976,0.626,2015-10-13
"Rauw Alejandro, Chencho Corleone",Desesperados,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,80.0,0.356,0.869,0.694,0.00125,1.0,0.0878,-3.35,0.0,0.0783,90.02,0.511,2021-12-10
"Sech, Ozuna",Si Te Vas,spotify:track:2aGN6PplBq0xigh2lmqLbw,80.0,0.102,0.734,0.647,2.58e-06,0.0,0.128,-4.12,1.0,0.133,174.107,0.564,2020-05-21
