Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
N'Samble,Me Vas a Extrañar,spotify:track:10OXEEbtNRaeiHeKHj25XB,122.0,0.213,0.651,0.81,0.0,7.0,0.0984,-4.722,1.0,0.0359,173.925,0.849,2019-12-27
Bad Bunny,TE MUDASTE,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,121.0,0.234,0.811,0.637,0.000572,10.0,0.118,-4.835,0.0,0.0591,92.025,0.471,2020-11-27
"Piso 21, Manuel Turizo",Déjala Que Vuelva (feat. Manuel Turizo),spotify:track:1j6xOGusnyXq3l6IryKF3G,120.0,0.0482,0.681,0.788,0.0,1.0,0.0753,-4.323,1.0,0.0785,170.019,0.839,2018-05-11
"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,spotify:track:4OwhwvKESFtuu06dTgct7i,119.0,0.282,0.75,0.522,0.0,9.0,0.0743,-7.018,1.0,0.0293,110.427,0.601,2021-04-01
Jesse & Joy,Dueles,spotify:track:1iRvhKiXRElIH2Uf4gd95P,117.0,0.277,0.531,0.834,0.0,2.0,0.131,-3.944,1.0,0.052,142.026,0.526,2015-12-04
Los Abuelos De La Nada,Mil Horas,spotify:track:7JEnT0uFWcwZqNZWv7hC9N,116.0,0.238,0.605,0.349,0.0,3.0,0.0753,-13.719,1.0,0.096,99.362,0.6,1999
Pedro Suárez-Vértiz,"Un Vino, Una Cerveza",spotify:track:5Q2J37xbIR60z6ifswoGKe,116.0,0.066,0.76,0.962,2.18e-05,11.0,0.0343,-6.288,0.0,0.0375,137.017,0.972,2001-04-27
De La Ghetto,Sensacion Del Bloque,spotify:track:5clFSlfkCRlhnH1cAQjSBi,115.0,0.0977,0.709,0.726,0.0,7.0,0.301,-7.129,1.0,0.0411,92.006,0.404,2006-01-01
"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez",Pa Mí - Remix,spotify:track:7g8YaUQABMal0zWe7a2ijz,114.0,0.753,0.688,0.62,5.32e-06,11.0,0.157,-8.029,0.0,0.22,170.011,0.727,2019-05-10
Tego Calderón,Pa' Que Retozen,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,114.0,0.4,0.815,0.856,8.34e-05,1.0,0.244,-3.825,0.0,0.122,91.995,0.872,2003-07-01
"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",Diles,spotify:track:6C1RD7YQVvt3YQj0CmuTeu,111.0,0.108,0.813,0.56,0.0,2.0,0.268,-5.904,0.0,0.0618,118.033,0.287,2016-08-26
Maluma,Sobrio,spotify:track:4HzqWEdAbzcVFDv0pvxV4w,111.0,0.138,0.762,0.77,0.0,5.0,0.15,-2.758,1.0,0.223,177.998,0.631,2021-07-08
"Reik, Maluma",Amigos Con Derechos,spotify:track:4yVO0wOhXsZC1RuPgHP524,110.0,0.0464,0.678,0.806,0.0,1.0,0.0673,-3.334,1.0,0.0648,183.984,0.614,2019-05-31
"Anuel AA, Haze",Amanece,spotify:track:1LiN0Z98FkR1t0m8KmLcAH,110.0,0.437,0.79,0.631,0.0,8.0,0.158,-5.549,0.0,0.0425,94.039,0.889,2018-12-14
"KAROL G, Maluma",Créeme,spotify:track:4EKZsrsCKyqr64FBHLc0DU,110.0,0.126,0.715,0.874,0.000162,6.0,0.105,-3.576,1.0,0.0548,96.995,0.652,2019-05-03
"Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin",Sola (Remix),spotify:track:5q2JbCNi4FcnglgPfxcV65,109.0,0.27,0.639,0.869,0.0,11.0,0.0802,-4.024,1.0,0.147,169.801,0.767,2016-12-01
"Tiago PZK, LIT killah",Entre Nosotros,spotify:track:5LazbgCsa2IskJbPMnI8Qd,108.0,0.494,0.729,0.513,1.1e-06,5.0,0.137,-6.345,0.0,0.0455,170.064,0.789,2022-07-21
"Rvssian, Rauw Alejandro, Chris Brown",Nostálgico,spotify:track:2BEcap3xJtmiPaHKyfQi4e,108.0,0.166,0.734,0.846,1.74e-06,9.0,0.235,-3.425,0.0,0.0489,98.026,0.604,2021-09-08
Sebastian Yatra,No Hay Nadie Más,spotify:track:3IPJg1sdqLj12kFIndaonN,107.0,0.861,0.695,0.379,0.0,6.0,0.106,-9.096,1.0,0.0339,105.108,0.808,2018-05-18
Beéle,Loco,spotify:track:2J9B63FawlTaPdg4eH5X03,106.0,0.158,0.82,0.565,2.45e-05,6.0,0.0469,-5.965,1.0,0.17,105.11,0.773,2019-08-08
Bruno Mars,Locked out of Heaven,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,106.0,0.0556,0.728,0.697,0.0,5.0,0.282,-4.125,1.0,0.0456,143.986,0.87,2012-12-05
"Pedro Capó, Farruko",Calma - Remix,spotify:track:4U0JLGFHJpEnDS5w8F7ngE,104.0,0.337,0.826,0.764,0.0,11.0,0.161,-4.341,0.0,0.0522,126.9,0.761,2020-09-18
Harry Styles,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,103.0,0.122,0.548,0.816,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,0.557,2019-12-13
KAROL G,BICHOTA,spotify:track:1WvrDdouh6C51In1SdATbq,103.0,0.204,0.864,0.658,0.000626,1.0,0.105,-4.105,0.0,0.154,163.922,0.865,2021-03-26
Sebastian Yatra,Tacones Rojos,spotify:track:6ylDpki1VpIsc525KC1ojF,102.0,0.062,0.746,0.844,0.0,11.0,0.149,-3.499,0.0,0.0359,123.014,0.934,2022-01-28
"Anuel AA, Romeo Santos",Ella Quiere Beber - Remix,spotify:track:3f5lA8nnc4YYF1qf78WpHw,101.0,0.265,0.75,0.665,0.0,8.0,0.0515,-3.083,1.0,0.124,95.239,0.697,2018-11-02
"J Balvin, Maria Becerra",Qué Más Pues?,spotify:track:6D2TCm4nf5nxAcdGJ7w3QP,100.0,0.0272,0.903,0.817,0.000311,8.0,0.242,-3.972,1.0,0.095,102.014,0.732,2021-09-10
Camilo,No Te Vayas,spotify:track:1q1sjzJpUYEkTbA9Uz0qrU,99.0,0.0872,0.766,0.764,0.0,6.0,0.163,-2.996,0.0,0.0776,92.003,0.818,2020-04-17
"Becky G, Paulo Londra",Cuando Te Besé,spotify:track:74wEiOpnvCe1tCTWKGSYta,98.0,0.3,0.78,0.731,2.45e-06,9.0,0.0981,-4.003,0.0,0.162,100.044,0.338,2019-10-18
Jeeiph,Bonita,spotify:track:2Q7KYjCv7XaLc0KRGY9m50,98.0,0.22,0.877,0.647,2.8e-06,0.0,0.134,-5.305,1.0,0.129,90.028,0.678,2021-03-12
Jósean Log,Chachachá,spotify:track:6aommJFM8i3iT4inKuDSXh,98.0,0.791,0.68,0.321,4.67e-06,5.0,0.125,-10.944,1.0,0.0376,110.827,0.416,2016-10-14
