Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Red Hot Chili Peppers,Under the Bridge,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,122.0,0.0576,0.559,0.345,0.000105,4.0,0.141,-13.496,1.0,0.0459,84.581,0.458,1991-09-24
Billie Eilish,bad guy,spotify:track:2Fxmhks0bxGSBdJ92vM42m,122.0,0.328,0.701,0.425,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,0.562,2019-03-29
SIX60,Raining,spotify:track:2FUFFJNRIr0XnWWlL3zfYb,121.0,0.23,0.658,0.669,0.000442,1.0,0.1,-4.851,1.0,0.0441,119.923,0.575,2019-11-08
Hozier,Take Me To Church,spotify:track:3dYD57lRAUcMHufyqn9GcI,120.0,0.634,0.566,0.664,0.0,4.0,0.116,-5.303,0.0,0.0464,128.945,0.437,2014-07-20
Tiki Taane,Always On My Mind,spotify:track:19cxRMqCzpYNU4wXcMj8jA,119.0,0.804,0.929,0.301,0.0,6.0,0.0864,-10.877,0.0,0.0547,119.963,0.618,2007-01-01
J. Cole,Work Out,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,119.0,0.0531,0.831,0.427,0.0,2.0,0.307,-6.903,1.0,0.106,93.004,0.216,2011-09-27
SIX60,Long Gone,spotify:track:4PFAQAuJ9dEgamYO88Zp9P,118.0,0.504,0.655,0.416,0.0,2.0,0.0804,-6.449,1.0,0.0724,91.85,0.536,2019-11-08
BENEE,Soaked,spotify:track:4zIiarkbaDt2cm6sukb1Xt,117.0,0.464,0.793,0.588,0.0,9.0,0.105,-5.248,0.0,0.0353,93.004,0.601,2019-06-28
Coldplay,Yellow,spotify:track:3AJwUDP919kvQ9QcozQPxg,117.0,0.00239,0.429,0.661,0.000121,11.0,0.234,-7.227,1.0,0.0281,173.372,0.285,2000-07-10
"Marshmello, Bastille",Happier,spotify:track:2dpaYNEQHiRxtZbfNsse99,117.0,0.191,0.687,0.792,0.0,5.0,0.167,-2.749,1.0,0.0452,100.015,0.671,2018-08-17
Miguel,Sure Thing,spotify:track:0JXXNGljqupsJaZsgSbMZV,117.0,0.0267,0.684,0.607,0.000307,11.0,0.191,-8.127,0.0,0.1,81.001,0.498,2010-11-26
"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),spotify:track:567e29TDzLwZwfDuEpGTwo,117.0,0.0383,0.591,0.764,0.0,1.0,0.103,-5.484,1.0,0.0483,169.928,0.478,2021-07-27
The Notorious B.I.G.,Hypnotize - 2014 Remaster,spotify:track:7KwZNVEaqikRSBSpyhXK2j,114.0,0.145,0.901,0.697,0.0,9.0,0.287,-3.439,1.0,0.28,93.941,0.67,1997-03-04
5 Seconds of Summer,Youngblood,spotify:track:2iUXsYOEPhVqEBwsqP70rE,114.0,0.0169,0.596,0.854,0.0,7.0,0.124,-5.114,0.0,0.463,120.274,0.152,2018-06-15
Ed Sheeran,Bad Habits,spotify:track:6ex1Pz3pntgy4NPtxHXN2V,113.0,0.0451,0.807,0.893,2.79e-05,11.0,0.366,-3.745,0.0,0.0347,126.011,0.537,2020
Darius Rucker,Wagon Wheel,spotify:track:3xdjjKMcMOFgo1eQrfbogM,113.0,0.455,0.537,0.66,0.0,9.0,0.135,-7.174,1.0,0.0296,148.096,0.574,2013-01-01
Dominic Fike,3 Nights,spotify:track:0uI7yAKUf52Cn7y3sYyjiX,112.0,0.223,0.815,0.518,0.0,7.0,0.104,-6.594,0.0,0.0897,151.891,0.877,2018-10-16
