Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Junior H,Se Amerita,spotify:track:3pQYf90V5idOGrXzosm9rt,94.0,0.264,0.752,0.719,7.96e-05,6.0,0.126,-4.399,0.0,0.0285,107.582,0.544,2020-09-02
"Grupo Firme, Banda Coloso",El Amor No Fue Pa´ Mí - En Vivo,spotify:track:3dkEwOKhFselY2m22Nj2vi,93.0,0.176,0.546,0.663,1.82e-06,8.0,0.674,-6.968,1.0,0.1,145.422,0.934,2019-04-19
"Gera MX, Christian Nodal",Botella Tras Botella,spotify:track:2MnLkFqY9Rpg9s3Zv6ZJdK,93.0,0.656,0.727,0.546,0.0,0.0,0.122,-4.572,1.0,0.0437,106.891,0.69,2021-04-23
Queen,Bohemian Rhapsody - Remastered 2011,spotify:track:4u7EnebtmKWzUH433cf5Qv,93.0,0.271,0.414,0.404,0.0,0.0,0.3,-9.928,0.0,0.0499,71.105,0.224,1975-11-21
"Shakira, Rauw Alejandro",Te Felicito,spotify:track:2rurDawMfoKP4uHyb2kJBt,92.0,0.234,0.695,0.636,0.0,5.0,0.081,-4.654,1.0,0.317,174.14,0.575,2022-04-21
"Banda MS de Sergio Lizárraga, Carin Leon",Ojos Cerrados,spotify:track:4OVpyR6yhYyVoRj9D7CERz,91.0,0.336,0.513,0.345,0.0,7.0,0.0584,-7.579,1.0,0.0691,79.981,0.68,2022-01-07
"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),spotify:track:4gzsuuZypVbxs0Af1LSZyB,91.0,0.0889,0.639,0.703,1.78e-06,4.0,0.0865,-6.33,0.0,0.0794,169.888,0.138,2021-10-05
Banda MS de Sergio Lizárraga,Por Mi No Te Detengas,spotify:track:3mV5TTtHnXUeOzRkyFKsVl,90.0,0.575,0.649,0.307,0.0,5.0,0.0705,-7.209,1.0,0.0756,74.833,0.713,2018-09-14
Paulo Londra,Adan y Eva,spotify:track:132ALUzVLmqYB4UsBj5qD6,90.0,0.323,0.767,0.709,0.0,1.0,0.0745,-4.47,1.0,0.336,171.993,0.72,2019-05-23
Bad Bunny,TE MUDASTE,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,90.0,0.234,0.811,0.637,0.000572,10.0,0.118,-4.835,0.0,0.0591,92.025,0.471,2020-11-27
"Bad Bunny, Sech",Ignorantes,spotify:track:38RIEav39FGi86jppxO0du,90.0,0.267,0.85,0.536,3.89e-05,1.0,0.0996,-5.161,1.0,0.0599,96.029,0.505,2020-02-29
