Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Calibre 50,Si Te Pudiera Mentir,spotify:track:3p6eieHX6oEOzJStPtEsLu,96.0,0.348,0.764,0.585,0.00294,2.0,0.369,-7.796,1.0,0.0305,90.013,0.89,2019-08-16
"Rauw Alejandro, Chencho Corleone",Desesperados,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,95.0,0.356,0.869,0.694,0.00125,1.0,0.0878,-3.35,0.0,0.0783,90.02,0.511,2021-12-10
Christian Nodal,Nace Un Borracho,spotify:track:6SnO4yCCYtz2rffMpEAlro,95.0,0.522,0.626,0.47,0.0,0.0,0.201,-2.984,1.0,0.0316,140.046,0.825,2020-09-11
"TINI, Maria Becerra",Miénteme,spotify:track:6ebo7CQn4ILLGvXRmXHhQz,95.0,0.161,0.85,0.546,6.13e-06,2.0,0.296,-4.534,1.0,0.0654,92.002,0.906,2023-02-16
"Christian Nodal, Ángela Aguilar",Dime Cómo Quieres,spotify:track:4jcxBTrNvyqMJdMDyyjdYV,95.0,0.322,0.839,0.667,0.0,11.0,0.244,-3.961,0.0,0.031,124.889,0.878,2020-11-13
"Christian Nodal, Banda MS de Sergio Lizárraga",La Sinvergüenza,spotify:track:1xO7tp4J5Wj0NeKrzIpd1V,95.0,0.211,0.704,0.482,0.0,9.0,0.3,-5.352,1.0,0.0349,102.01,0.604,2021-09-24
"Los Ángeles Azules, Natalia Lafourcade",Nunca Es Suficiente,spotify:track:63USmok1OioBzKuWGW9wAg,92.0,0.398,0.789,0.518,0.0,2.0,0.0891,-5.417,0.0,0.0406,94.001,0.78,2018-06-08
"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),spotify:track:4gzsuuZypVbxs0Af1LSZyB,91.0,0.0889,0.639,0.703,1.78e-06,4.0,0.0865,-6.33,0.0,0.0794,169.888,0.138,2021-10-05
Sebastian Yatra,Tacones Rojos,spotify:track:6ylDpki1VpIsc525KC1ojF,91.0,0.062,0.746,0.844,0.0,11.0,0.149,-3.499,0.0,0.0359,123.014,0.934,2022-01-28
"Mau y Ricky, Camilo",La Boca,spotify:track:0UQwlF2pRkr1lMN6kNNUj3,90.0,0.0655,0.618,0.795,0.0,2.0,0.309,-1.8,1.0,0.113,185.901,0.76,2019-05-03
