Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),spotify:track:77MdvMx9L4ZQuLhhn3o21h,103,0.866,0.429,0.486,0.0,1.0,0.0982,-9.971,1.0,0.101,146.99,0.661,2021-06-25
"Baby Keem, Kendrick Lamar",family ties (with Kendrick Lamar),spotify:track:3QFInJAm9eyaho5vBzxInN,103,0.00588,0.711,0.611,0.0,1.0,0.23,-5.453,1.0,0.33,134.093,0.144,2021-09-10
5 Seconds of Summer,Youngblood,spotify:track:2iUXsYOEPhVqEBwsqP70rE,102,0.0169,0.596,0.854,0.0,7.0,0.124,-5.114,0.0,0.463,120.274,0.152,2018-06-15
"Marshmello, Bastille",Happier,spotify:track:2dpaYNEQHiRxtZbfNsse99,102,0.191,0.687,0.792,0.0,5.0,0.167,-2.749,1.0,0.0452,100.015,0.671,2018-08-17
Justin Bieber,Ghost,spotify:track:6I3mqTwhRpn34SLVafSH7G,102,0.185,0.601,0.741,2.91e-05,2.0,0.415,-5.569,1.0,0.0478,153.96,0.441,2021-03-19
"Meek Mill, Drake",Going Bad (feat. Drake),spotify:track:2IRZnDFmlqMuOrYOLnZZyc,101,0.259,0.889,0.496,0.0,4.0,0.252,-6.365,0.0,0.0905,86.003,0.544,2018-11-30
"Bebe Rexha, Florida Georgia Line",Meant to Be (feat. Florida Georgia Line),spotify:track:4e4fqjx0Izh4svvTef1z7e,100,0.0476,0.642,0.772,0.0,10.0,0.0646,-6.61,1.0,0.0848,153.995,0.589,2018-06-22
Ed Sheeran,Bad Habits,spotify:track:6ex1Pz3pntgy4NPtxHXN2V,99,0.0451,0.807,0.893,2.79e-05,11.0,0.366,-3.745,0.0,0.0347,126.011,0.537,2020
"Lost Frequencies, Calum Scott",Where Are You Now,spotify:track:3uUuGVFu1V7jTQL60S1r8z,99,0.515,0.671,0.636,0.000411,6.0,0.172,-8.117,0.0,0.103,120.966,0.262,2021-07-30
Billie Eilish,when the party's over,spotify:track:43zdsphuZLzwA9k4DJhU0I,99,0.978,0.367,0.111,3.97e-05,4.0,0.0897,-14.084,1.0,0.0972,82.642,0.198,2019-03-29
Polo G,Martin & Gina,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,99,0.345,0.832,0.534,0.0,1.0,0.165,-7.813,0.0,0.253,93.924,0.116,2020-05-15
"Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",spotify:track:4j5ffIFh7bFT7GZciP1TCy,98,0.149,0.654,0.63,0.0,10.0,0.111,-4.644,1.0,0.0259,89.991,0.43,2021-08-13
J. Cole,MIDDLE CHILD,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,98,0.149,0.837,0.364,0.0,8.0,0.271,-11.713,1.0,0.276,123.984,0.463,2019-01-23
Luke Combs,Beer Never Broke My Heart,spotify:track:7aEtlGHoiPAfRB084NiDmx,98,0.0139,0.538,0.863,0.0,1.0,0.0874,-4.483,1.0,0.0481,77.001,0.637,2019-11-08
Eagles,Hotel California - 2013 Remaster,spotify:track:40riOy7x9W7GXjyGp4pjAv,95,0.00574,0.579,0.508,0.000494,2.0,0.0575,-9.484,1.0,0.027,147.125,0.609,1976-12-08
Morgan Wallen,Wasted On You,spotify:track:3cBsEDNhFI9E82vPj3kvi3,94,0.373,0.505,0.657,0.00107,11.0,0.126,-5.24,0.0,0.0318,196.0,0.252,2021-01-08
Steve Lacy,Dark Red,spotify:track:3EaJDYHA0KnX88JvDhL9oa,94,0.446,0.603,0.784,8.32e-06,6.0,0.119,-4.023,1.0,0.062,172.041,0.769,2017-02-20
Olivia Rodrigo,drivers license,spotify:track:5wANPM4fQCJwkGd4rN57mH,94,0.768,0.561,0.431,1.42e-05,10.0,0.106,-8.81,1.0,0.0578,143.875,0.137,2021-05-21
Eminem,Lose Yourself,spotify:track:1v7L65Lzy0j0vdpRjJewt1,94,0.00921,0.686,0.735,0.00066,2.0,0.342,-4.616,1.0,0.264,171.355,0.0596,2004-01-01
"Kendrick Lamar, Jay Rock",Money Trees,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,94,0.0703,0.716,0.531,0.0,7.0,0.224,-7.355,1.0,0.122,71.994,0.344,2012
"benny blanco, Halsey, Khalid",Eastside (with Halsey & Khalid),spotify:track:7FGq80cy8juXBCD2nrqdWU,93,0.549,0.632,0.686,0.0,6.0,0.2,-7.665,0.0,0.243,89.949,0.329,2018-12-07
"A Boogie Wit da Hoodie, 6ix9ine",Swervin (feat. 6ix9ine),spotify:track:1wJRveJZLSb1rjhnUHQiv6,93,0.0153,0.581,0.662,0.0,9.0,0.111,-5.239,1.0,0.303,93.023,0.434,2018-12-21
Regard,Ride It,spotify:track:2tnVG71enUj33Ic2nFN6kZ,93,0.177,0.88,0.751,6.43e-05,7.0,0.106,-4.258,0.0,0.0874,117.948,0.884,2019-07-26
Post Malone,Wow.,spotify:track:7xQAfvXzm3AkraOtGPWIZg,92,0.136,0.829,0.539,1.78e-06,11.0,0.103,-7.359,0.0,0.208,99.96,0.388,2019-09-06
"Kygo, Whitney Houston",Higher Love,spotify:track:1kKYjjfNYxE0YYgLa7vgVY,92,0.0151,0.693,0.678,5.71e-06,8.0,0.101,-7.159,1.0,0.0324,103.952,0.404,2020-05-29
"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),spotify:track:7ytR5pFWmSjzHJIeQkgog4,92,0.247,0.746,0.69,0.0,11.0,0.101,-7.956,1.0,0.164,89.977,0.497,2020-04-17
"Drake, 21 Savage, Project Pat",Knife Talk (with 21 Savage ft. Project Pat),spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,91,0.0635,0.849,0.424,0.0,5.0,0.0834,-9.579,0.0,0.324,145.887,0.153,2021-09-03
Tate McRae,you broke me first,spotify:track:45bE4HXI0AwGZXfZtMp8JR,91,0.785,0.667,0.373,0.0,4.0,0.0906,-9.389,1.0,0.05,124.148,0.0823,2020-04-17
Post Malone,Better Now,spotify:track:7dt6x5M1jzdTEt8oCbisTK,90,0.331,0.68,0.578,0.0,10.0,0.135,-5.804,1.0,0.04,145.038,0.341,2018-04-27
Roddy Ricch,The Box,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,90,0.104,0.896,0.586,0.0,10.0,0.79,-6.687,0.0,0.0559,116.971,0.642,2019-12-06
"Drake, Lil Baby",Wants and Needs (feat. Lil Baby),spotify:track:65OVbaJR5O1RmwOQx0875b,89,0.0618,0.578,0.449,2.17e-06,1.0,0.119,-6.349,1.0,0.286,136.006,0.1,2021-03-05
Tom Odell,Another Love,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,88,0.717,0.442,0.538,2.95e-05,4.0,0.09,-8.55,0.0,0.0451,122.758,0.139,2013-06-17
Lauv,I Like Me Better,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,88,0.535,0.752,0.505,2.55e-06,9.0,0.104,-7.621,1.0,0.253,91.97,0.419,2018-05-31
Lynyrd Skynyrd,Sweet Home Alabama,spotify:track:7e89621JPkKaeDSTQ3avtg,87,0.181,0.596,0.605,0.000331,7.0,0.0863,-12.145,1.0,0.0255,97.798,0.886,1974-04-15
Luke Combs,When It Rains It Pours,spotify:track:1mMLMZYXkMueg65jRRWG1l,87,0.013,0.551,0.801,6.03e-06,6.0,0.265,-5.069,1.0,0.0303,128.027,0.625,2017-06-02
Pop Smoke,What You Know Bout Love,spotify:track:1tkg4EHVoqnhR6iFEXb60y,86,0.65,0.709,0.548,1.59e-06,10.0,0.133,-8.493,1.0,0.353,83.995,0.543,2020-07-03
Travis Scott,HIGHEST IN THE ROOM,spotify:track:3eekarcy7kvN4yt5ZFzltW,86,0.0546,0.598,0.427,5.83e-06,7.0,0.21,-8.764,0.0,0.0317,76.469,0.0605,2019-10-04
"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),spotify:track:22skzmqfdWrjJylampe0kt,86,0.0267,0.633,0.927,0.0,2.0,0.0986,-4.468,1.0,0.0839,146.097,0.88,2012-10-09
Sleepy Hallow,2055,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,85,0.492,0.829,0.512,0.0,6.0,0.12,-5.865,0.0,0.187,80.511,0.638,2021-06-02
"Juice WRLD, Marshmello",Come & Go (with Marshmello),spotify:track:2Y0wPrPQBrGhoLn14xRYCG,85,0.0172,0.625,0.814,0.0,0.0,0.158,-5.181,1.0,0.0657,144.991,0.535,2020-07-10
"Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)",spotify:track:7hxHWCCAIIxFLCzvDgnQHX,85,0.25,0.8,0.658,0.0,1.0,0.111,-6.142,0.0,0.079,140.042,0.462,2020-08-28
Noah Cyrus,July,spotify:track:6J2LdBN97cDWn0MLxYh9HB,84,0.868,0.708,0.186,0.0,9.0,0.0779,-8.953,0.0,0.042,72.541,0.322,2020-05-15
"Drake, Travis Scott",Fair Trade (with Travis Scott),spotify:track:40iJIUlhi6renaREYGeIDS,84,0.0503,0.666,0.465,0.0,1.0,0.215,-8.545,1.0,0.26,167.937,0.292,2021-09-03
Tiësto,The Business,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,84,0.414,0.798,0.62,0.0192,8.0,0.112,-7.079,0.0,0.232,120.031,0.235,2020-09-16
The Lumineers,Ophelia,spotify:track:5NORWMFC27ywGSZxi8uquP,84,0.613,0.664,0.573,0.000363,5.0,0.0857,-6.519,1.0,0.0277,76.023,0.566,2016-04-08
Olivia Rodrigo,good 4 u,spotify:track:4ZtFanR9U6ndgddUvNcjcG,83,0.335,0.563,0.664,0.0,9.0,0.0849,-5.044,1.0,0.154,166.928,0.688,2021-05-21
Lil Mosey,Blueberry Faygo,spotify:track:22LAwLoDA5b4AaGSkg6bKW,82,0.207,0.774,0.554,0.0,0.0,0.132,-7.909,1.0,0.0383,99.034,0.349,2020-02-06
Harry Styles,Adore You,spotify:track:3jjujdWJ72nww5eGnfs2E7,82,0.0237,0.676,0.771,7e-06,8.0,0.102,-3.675,1.0,0.0483,99.048,0.569,2019-12-13
"Pop Smoke, Lil Baby, DaBaby",For The Night (feat. Lil Baby & DaBaby),spotify:track:0PvFJmanyNQMseIFrU708S,81,0.114,0.823,0.586,0.0,6.0,0.193,-6.606,0.0,0.2,125.971,0.347,2020-07-03
Ed Sheeran,Shape of You,spotify:track:7qiZfU4dY1lWllzX7mPBI3,81,0.581,0.825,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,0.931,2017-03-03
d4vd,Here With Me,spotify:track:0dS2u2UFd88TIzDDaZDLvS,80,0.534,0.574,0.469,9.21e-05,4.0,0.128,-8.209,1.0,0.0254,132.023,0.288,2022-09-22
Lil Mosey,Noticed,spotify:track:7zLYKWcXnYeHHWidalz7rj,80,0.462,0.699,0.558,0.0,11.0,0.116,-7.622,1.0,0.0603,79.992,0.493,2018-10-19
Kali Uchis,Moonlight,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,80,0.518,0.642,0.706,0.0,7.0,0.25,-6.872,0.0,0.052,136.851,0.896,2023-03-03
"Doja Cat, SZA",Kiss Me More (feat. SZA),spotify:track:3DarAbFujv6eYNliUTyqtz,79,0.259,0.764,0.705,8.92e-05,8.0,0.12,-3.463,1.0,0.0284,110.97,0.781,2021-06-25
"JAY-Z, Kanye West",Ni**as In Paris,spotify:track:2Zb7wnGUnNPCas2E0wWSQ5,79,0.127,0.788,0.859,0.0,1.0,0.348,-5.542,1.0,0.315,140.027,0.769,2011-08-08
Harry Styles,As It Was,spotify:track:4Dvkj6JhhA12EX05fT7y2e,79,0.342,0.52,0.731,0.00101,6.0,0.311,-5.338,0.0,0.0557,173.93,0.662,2022-05-20
"Mustard, Roddy Ricch",Ballin' (with Roddy Ricch),spotify:track:3QzAOrNlsabgbMwlZt7TAY,78,0.392,0.809,0.545,0.0,7.0,0.151,-6.678,1.0,0.0735,97.008,0.244,2019-06-28
"Lil Nas X, Billy Ray Cyrus",Old Town Road - Remix,spotify:track:2YpeDb67231RjR0MgVLzsG,78,0.0533,0.878,0.619,0.0,6.0,0.113,-5.56,1.0,0.102,136.041,0.639,2019-06-21
"Future, Drake",Life Is Good (feat. Drake),spotify:track:1K5KBOgreBi5fkEHvg5ap3,78,0.067,0.795,0.574,0.0,2.0,0.15,-6.903,0.0,0.487,142.053,0.537,2020-05-15
"The Weeknd, Daft Punk",Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,78,0.141,0.679,0.587,6.35e-06,7.0,0.137,-7.015,1.0,0.276,186.003,0.486,2016-11-25
"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),spotify:track:0hVXuCcriWRGvwMV1r5Yn9,78,0.0902,0.798,0.676,0.0,6.0,0.0894,-5.041,1.0,0.0442,101.956,0.843,2019-07-12
