Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Ghali,Good Times,spotify:track:3vgclHni3T3qu7ZXz8idsk,79,0.0315,0.719,0.736,0.0,4.0,0.0988,-6.32,0.0,0.0776,109.028,0.593,2020-11-13
Il Tre,"Cracovia, Pt. 3",spotify:track:2dS1EkNtCC6TnYNdsfin08,78,0.479,0.656,0.816,0.0,4.0,0.147,-6.042,0.0,0.296,160.169,0.205,2021-02-19
"Lazza, Takagi & Ketra",PANICO (feat. Takagi & Ketra),spotify:track:0SsUOrXUM2gZxVLYizZfQZ,78,0.0615,0.788,0.731,0.0,4.0,0.0997,-6.082,0.0,0.047,127.03,0.258,2022-04-07
Harry Styles,As It Was,spotify:track:4Dvkj6JhhA12EX05fT7y2e,78,0.342,0.52,0.731,0.00101,6.0,0.311,-5.338,0.0,0.0557,173.93,0.662,2022-05-20
ARIETE,L'ultima notte,spotify:track:63mdY4U0KvnbMkUEc7FHN8,78,0.268,0.618,0.687,0.0,2.0,0.126,-5.603,1.0,0.0446,94.037,0.398,2021-05-03
Marracash,BRAVI A CADERE - I polmoni,spotify:track:5eSC7faDYHxnklPjcxZjD6,78,0.201,0.395,0.691,0.0,10.0,0.112,-5.641,0.0,0.19,91.98,0.312,2019-10-31
Lazza,USCITO DI GALERA,spotify:track:01DXwNf1GzEJkYTbXgL0eb,78,0.188,0.594,0.746,0.0,7.0,0.0991,-5.853,0.0,0.137,164.231,0.0802,2022-04-07
"Lazza, Sfera Ebbasta",PIOVE (feat. Sfera Ebbasta),spotify:track:6BUueuMQR4k7CuoMEsnGou,78,0.232,0.381,0.627,0.0,4.0,0.0803,-5.446,0.0,0.114,187.835,0.458,2022-04-07
"VillaBanks, Linch, Brando Luis",Caribe,spotify:track:5by3TCFHK3YRQzxpR9PcZ0,77,0.222,0.932,0.419,0.0,0.0,0.0798,-7.905,0.0,0.158,139.962,0.49,2020-01-01
Måneskin,Torna a casa,spotify:track:3590AAEoqH50z4UmhMIY85,77,0.426,0.425,0.638,0.0,1.0,0.177,-3.184,0.0,0.0759,81.396,0.45,2018-10-26
Rkomi,PARTIRE DA TE,spotify:track:4HpqJZ9YSAaVsmfNGAyl9w,76,0.222,0.656,0.796,0.0,11.0,0.36,-4.294,0.0,0.0437,95.009,0.699,2021-11-30
Glass Animals,Heat Waves,spotify:track:3USxtqRwSYz57Ewm6wWRMp,76,0.44,0.761,0.525,6.7e-06,11.0,0.0921,-6.9,1.0,0.0944,80.87,0.531,2020-08-07
Tones And I,Dance Monkey,spotify:track:1rgnBhdG2JDFTbYkYRZAku,76,0.688,0.826,0.593,0.000161,6.0,0.17,-6.401,0.0,0.0976,98.083,0.541,2019-05-10
"Guè, Rose Villain, Luchè",Chico (feat. Rose Villain & Luchè),spotify:track:3sUzeeqRtfBfJAkk8qb8Pd,74,0.164,0.778,0.819,0.0,0.0,0.111,-3.873,0.0,0.0531,144.953,0.637,2020-11-26
thasup,blun7 a swishland,spotify:track:7HwvPmK74MBRDhCIyMXReP,74,0.13,0.692,0.792,0.0,7.0,0.255,-5.984,1.0,0.245,129.883,0.566,2019-11-15
"Fasma, GG",Per sentirmi vivo,spotify:track:20v9X8TV0AgwNGFT71OX3w,74,0.167,0.579,0.718,0.0,2.0,0.114,-5.05,1.0,0.293,168.279,0.211,2020-02-28
Emanuele Aloia,Il bacio di Klimt,spotify:track:3E1FgPTXX203rgBTD5nlKF,74,0.45,0.685,0.764,0.0,9.0,0.227,-4.503,1.0,0.0664,80.037,0.315,2020-04-21
"Sfera Ebbasta, Rvssian",Mamma Mia,spotify:track:7d7xucQmFY7PoESyJm2V9J,74,0.042,0.762,0.609,2.78e-06,8.0,0.25,-5.934,0.0,0.0369,99.971,0.266,2022-04-28
Irama,Mediterranea,spotify:track:2Up8QSKRV7WnZxZAQasEUq,72,0.113,0.711,0.916,0.0,11.0,0.188,-4.678,1.0,0.0587,130.013,0.79,2020-08-28
PSICOLOGI,Autostima,spotify:track:5qf1k7zubHxjR3uinHmIKg,71,0.673,0.475,0.618,0.0,0.0,0.0826,-7.928,1.0,0.209,71.551,0.285,2019-07-19
Pinguini Tattici Nucleari,Giovani Wannabe,spotify:track:4ICCU06b8FkQIrMv0XTzlv,71,0.0312,0.742,0.809,0.0,11.0,0.0938,-5.307,0.0,0.0309,127.967,0.957,2022-12-02
Pinguini Tattici Nucleari,Ringo Starr,spotify:track:5yfE6GXTuJaAlepKoE0wJE,71,0.304,0.754,0.925,0.0,4.0,0.313,-2.912,0.0,0.0512,114.077,0.857,2020-02-07
"Lost Frequencies, Calum Scott",Where Are You Now,spotify:track:3uUuGVFu1V7jTQL60S1r8z,71,0.515,0.671,0.636,0.000411,6.0,0.172,-8.117,0.0,0.103,120.966,0.262,2021-07-30
