Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"SAINt JHN, Imanbek",Roses - Imanbek Remix,spotify:track:0zLCBJZSiELJf02ucPP9wb,76.0,0.0143,0.769,0.719,0.00777,8.0,0.359,-5.472,1.0,0.0474,121.955,0.863,2020-11-20
Myra Granberg,HKF (Håll käften & försvinn),spotify:track:2YjWAJEES4VMcwoOWvqk08,76.0,0.179,0.843,0.822,0.0,0.0,0.0656,-4.337,0.0,0.2,125.0,0.751,2020-10-16
Adele,Easy On Me,spotify:track:46IZ0fSY2mpAiktS3KOqds,76.0,0.578,0.604,0.366,0.0,5.0,0.133,-7.519,1.0,0.0282,141.981,0.13,2021-11-19
Victor Leksell,Klär av dig,spotify:track:2YdXecjfECHt5P7bv8XVA6,74.0,0.411,0.768,0.402,7.82e-05,1.0,0.111,-11.574,1.0,0.0442,96.941,0.481,2020-06-17
"Benjamin Ingrosso, Julie Bergan",I'll Be Fine Somehow - Recorded at Spotify Studios Stockholm,spotify:track:7bWxEJjDCSTkjTzJMZ6VKL,74.0,0.246,0.377,0.262,0.0,6.0,0.146,-10.461,1.0,0.0382,79.125,0.307,2019-03-15
Ringnes-Ronny,Jag Vil Ha Dig,spotify:track:0IiWe6NRNBB7QbrCcgUCZX,74.0,0.0724,0.817,0.622,1.08e-06,7.0,0.282,-8.078,1.0,0.0479,91.0,0.573,2019-06-07
Hov1,Långt bort härifrån,spotify:track:7MS6BDazrQAzyMCrCvkUmJ,74.0,0.806,0.778,0.308,0.0,6.0,0.108,-10.126,1.0,0.0331,95.011,0.394,2020-11-06
Molly Sandén,Nån annan nu,spotify:track:1CJlboHH1QfCwigjMatpxq,74.0,0.00859,0.716,0.814,0.00124,8.0,0.0874,-5.346,1.0,0.0383,116.996,0.574,2021-05-07
Laleh,Det Kommer Bli Bra,spotify:track:4gmkulE2YsAwcvKjXjJlH7,73.0,0.0149,0.797,0.598,1.78e-06,11.0,0.0809,-6.056,0.0,0.0404,118.008,0.897,2020-04-16
"Greekazo, DnoteOnDaBeat",HotSpot,spotify:track:2YVhM13dAwdW321hNHtDVo,73.0,0.218,0.923,0.365,4.66e-05,0.0,0.201,-13.04,1.0,0.312,100.013,0.793,2020-03-30
Hanna Ferm,För Evigt,spotify:track:1CuVhIZAAc8h360WoVJYhD,73.0,0.0887,0.735,0.755,0.0,0.0,0.438,-4.786,1.0,0.0614,127.978,0.655,2021-04-23
"Alesso, Zara Larsson",Words (feat. Zara Larsson),spotify:track:1bgKMxPQU7JIZEhNsM1vFs,73.0,0.0245,0.739,0.586,0.000252,10.0,0.308,-5.079,0.0,0.0472,124.026,0.444,2022-04-22
