Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Travis Scott,HIGHEST IN THE ROOM,spotify:track:3eekarcy7kvN4yt5ZFzltW,80,0.0546,0.598,0.427,5.83e-06,7.0,0.21,-8.764,0.0,0.0317,76.469,0.0605,2019-10-04
Farruko,Pepas,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,80,0.00776,0.762,0.766,6.98e-05,7.0,0.128,-3.955,1.0,0.0343,130.001,0.442,2021-10-01
RIN,Alien,spotify:track:2RaKlveGCllSaXloN8kmzV,80,0.298,0.835,0.601,0.0,6.0,0.111,-6.411,1.0,0.0562,137.998,0.853,2019-12-06
Harry Styles,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,80,0.122,0.548,0.816,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,0.557,2019-12-13
"24kGoldn, iann dior",Mood (feat. iann dior),spotify:track:4jPy3l0RUwlUI9T5XHBW2m,79,0.174,0.701,0.716,0.0,7.0,0.324,-3.671,0.0,0.0361,91.007,0.732,2021-03-26
Harry Styles,As It Was,spotify:track:4Dvkj6JhhA12EX05fT7y2e,79,0.342,0.52,0.731,0.00101,6.0,0.311,-5.338,0.0,0.0557,173.93,0.662,2022-05-20
"Imanbek, BYOR",Belly Dancer,spotify:track:7fZBQnc0zXwVybgCIrQQil,79,0.0582,0.845,0.797,5.57e-06,1.0,0.167,-4.984,1.0,0.139,121.985,0.422,2022-02-18
Vance Joy,Riptide,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,78,0.431,0.484,0.731,0.0,1.0,0.151,-6.694,1.0,0.0379,101.654,0.51,2014-09-08
"Pashanim, skrilla",paris freestyle - skrilla remix,spotify:track:6fuO9uk9wbjCHvQJqk2Qpx,77,0.0135,0.745,0.506,0.0937,9.0,0.167,-6.919,1.0,0.128,145.041,0.325,2021-10-25
Billie Eilish,bad guy,spotify:track:2Fxmhks0bxGSBdJ92vM42m,77,0.328,0.701,0.425,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,0.562,2019-03-29
RIN,Dior 2001,spotify:track:6WusSsncC0Oo9sFHKwQii6,77,0.0119,0.694,0.688,0.0929,5.0,0.124,-5.923,0.0,0.0577,76.476,0.517,2018-08-17
"Felix Jaehn, VIZE, Miss Li",Close Your Eyes,spotify:track:7N06jo3EnV792VFaG8vuW6,76,0.0663,0.818,0.823,1.17e-05,11.0,0.133,-3.563,0.0,0.2,128.136,0.52,2019-11-22
"Ion Miles, SIRA, BHZ",Powerade,spotify:track:35DkXhxqTMiQB582tfjowU,76,0.193,0.89,0.72,0.437,6.0,0.641,-5.202,0.0,0.0729,150.09,0.935,2022-06-24
Luciano,Beautiful Girl,spotify:track:5xX2LYdXyx0Boa61rZOjq5,75,0.296,0.846,0.42,0.00134,11.0,0.09,-8.659,0.0,0.104,139.883,0.621,2022-09-29
"Bausa, Apache 207",Madonna,spotify:track:6a3kNt1UlUOapDKmEr3JzZ,73,0.47,0.806,0.565,0.0,11.0,0.0824,-8.96,0.0,0.113,116.963,0.311,2021-02-26
"Capital Bra, Samra",Tilidin,spotify:track:0Dlcu2fgHklOnajVu2dUNU,73,0.407,0.631,0.673,0.0,6.0,0.154,-4.892,0.0,0.384,83.504,0.721,2019-10-03
"187 Strassenbande, Bonez MC, Frauenarzt",Extasy,spotify:track:79lc69ZXfL4WmJIzVSDmWT,72,0.0289,0.863,0.739,0.0256,9.0,0.0931,-5.879,0.0,0.153,129.964,0.547,2021-05-13
"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),spotify:track:7ytR5pFWmSjzHJIeQkgog4,71,0.247,0.746,0.69,0.0,11.0,0.101,-7.956,1.0,0.164,89.977,0.497,2020-04-17
Apache 207,Kein Problem,spotify:track:3Zigq1lfHmFRlyoRrh9k2s,71,0.0855,0.851,0.695,3.56e-06,6.0,0.165,-6.675,0.0,0.163,131.938,0.789,2019-04-05
"KitschKrieg, SFR, Trettmann, Gzuz, GRiNGO, Ufo361","Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",spotify:track:5WxzuqQCeCsFlUEStzTp3K,71,0.139,0.825,0.761,0.0,1.0,0.157,-6.591,1.0,0.189,88.994,0.875,2020-08-07
"David Guetta, Kid Cudi",Memories (feat. Kid Cudi),spotify:track:0Xh6R6XLoTDRBYriQRgkHj,70,0.00192,0.547,0.92,7.63e-06,8.0,0.257,-3.939,1.0,0.259,129.994,0.372,2009
"DJ Robin, Schürze",Layla,spotify:track:5ucyKDPjLpYLGadsRO1wSB,69,0.00124,0.448,0.921,0.0,5.0,0.383,-3.468,0.0,0.0687,140.067,0.375,2022-03-24
OneRepublic,I Ain't Worried,spotify:track:4fYte8ZvTK14NEhAOZocBi,69,0.0988,0.697,0.802,3.55e-05,0.0,0.0614,-6.412,1.0,0.0456,139.951,0.822,2023-02-15
"Endzone, TM",61 Grad (Deep House RMX),spotify:track:5HsrYtb503rCCWyZvGtf4v,68,0.393,0.895,0.553,5.23e-05,7.0,0.116,-9.606,0.0,0.061,127.968,0.354,2021-09-10
twocolors,Lovefool,spotify:track:51Of5p3lKZeOg6itfs4og4,68,0.0219,0.677,0.766,6.81e-06,6.0,0.129,-6.896,1.0,0.0568,123.062,0.198,2020-05-08
The Weeknd,Save Your Tears,spotify:track:5QO79kh1waicV47BqGRL3g,68,0.0212,0.68,0.826,1.24e-05,0.0,0.543,-5.487,1.0,0.0309,118.051,0.644,2020-03-20
Coldplay,Paradise,spotify:track:7wBrglFVTNCcW6IhdgBkm1,68,0.0509,0.449,0.585,8.75e-05,5.0,0.0833,-6.761,1.0,0.0268,139.631,0.212,2011-10-19
Ed Sheeran,Bad Habits,spotify:track:6ex1Pz3pntgy4NPtxHXN2V,68,0.0451,0.807,0.893,2.79e-05,11.0,0.366,-3.745,0.0,0.0347,126.011,0.537,2020
"Nea, Felix Jaehn",Some Say - Felix Jaehn Remix,spotify:track:7C1trmcQQ5n5RNy4l6ziCv,68,0.406,0.682,0.7,0.0,6.0,0.174,-5.591,1.0,0.0397,120.03,0.637,2020-01-10
Pop Smoke,Dior,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,68,0.212,0.548,0.805,0.000389,7.0,0.408,-5.732,1.0,0.351,142.094,0.648,2019-07-26
Bausa,Was du Liebe nennst,spotify:track:2hIY4sjfMeKwXXh2LvhrMo,67,0.393,0.874,0.487,2.96e-05,2.0,0.0524,-8.154,1.0,0.0641,144.956,0.746,2018-02-09
"Ofenbach, Quarterhead, Norma Jean Martine",Head Shoulders Knees & Toes (feat. Norma Jean Martine),spotify:track:6i7zAdNhzUN2k1HcrBxPHG,67,0.0247,0.798,0.828,2.55e-06,2.0,0.121,-5.36,1.0,0.193,124.962,0.6,2020-05-08
"Lena, Nico Santos",Better,spotify:track:3jCMdvc8bFOKChETbFV9Zc,67,0.147,0.712,0.664,0.0,1.0,0.244,-5.649,0.0,0.0467,149.997,0.537,2019-12-06
Sido,Tausend Tattoos,spotify:track:2PAYSgrVOBz8RJqp9B7QLu,67,0.146,0.675,0.803,0.0,6.0,0.199,-4.377,1.0,0.209,92.018,0.342,2018-12-07
"Miksu / Macloud, makko",Nachts wach,spotify:track:3kgt8Ys78I6GBZlQrWqZiA,65,0.569,0.719,0.685,0.0,6.0,0.263,-7.083,0.0,0.257,136.172,0.632,2022-07-08
Olivia Rodrigo,good 4 u,spotify:track:4ZtFanR9U6ndgddUvNcjcG,65,0.335,0.563,0.664,0.0,9.0,0.0849,-5.044,1.0,0.154,166.928,0.688,2021-05-21
JIGGO,Moonlight,spotify:track:6mzIFbzf50dC2nU8IhlchI,65,0.0247,0.723,0.694,0.0188,5.0,0.16,-6.891,0.0,0.0451,99.933,0.596,2020-08-21
t-low,Crashen,spotify:track:5STeQZH1Ahz3h0X9Njaij7,64,0.0679,0.649,0.733,0.0,11.0,0.122,-8.462,0.0,0.3,150.874,0.498,2021-05-14
