Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"The Weeknd, Daft Punk",Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,114.0,0.141,0.679,0.587,6.35e-06,7.0,0.137,-7.015,1.0,0.276,186.003,0.486,2016-11-25
"Tanishk Bagchi, Jubin Nautiyal, Asees Kaur","Raataan Lambiyan (From ""Shershaah"")",spotify:track:2rOnSn2piaqLAlYjtfUBlY,114.0,0.615,0.72,0.63,0.0,10.0,0.108,-5.549,1.0,0.0413,81.009,0.512,2021-07-30
Sub Urban,Cradles,spotify:track:18A7ha5BitZjmdHTCwXFbU,113.0,0.27,0.581,0.585,6.48e-05,1.0,0.179,-1.87,1.0,0.369,67.443,0.63,2019-01-04
Ritviz,Liggi,spotify:track:7tbzfR8ZvZzJEzy6v0d6el,113.0,0.0112,0.786,0.667,0.053,5.0,0.074,-8.272,1.0,0.054,102.046,0.688,2021-07-09
"Jasleen Royal, B Praak, Romy, Anvita Dutt","Ranjha (From ""Shershaah"")",spotify:track:72zHuDxFQTjbL51qJQSA7j,113.0,0.478,0.603,0.573,0.0,1.0,0.0971,-5.843,1.0,0.0502,82.941,0.236,2021-08-05
"Armaan Malik, Vishal Mishra",Pehla Pyaar,spotify:track:0ojpEubhy4JNeVftmVuiN7,112.0,0.56,0.607,0.713,4.98e-05,4.0,0.101,-5.105,1.0,0.03,124.868,0.611,2019-06-14
Maroon 5,Memories,spotify:track:4cktbXiXOapiLBMprHFErI,112.0,0.841,0.775,0.327,0.0,11.0,0.0821,-7.241,1.0,0.0557,91.05,0.595,2021-06-11
Sia,Unstoppable,spotify:track:2J2Z1SkXYghSajLibnQHOa,112.0,0.112,0.468,0.779,0.000373,9.0,0.101,-4.839,1.0,0.0779,173.799,0.26,2016-01-29
"A.R. Rahman, Javed Ali, Mohit Chauhan",Kun Faya Kun,spotify:track:7F8RNvTQlvbeBLeenycvN6,111.0,0.679,0.362,0.378,0.0,1.0,0.091,-11.008,1.0,0.0329,87.549,0.575,2011-10-01
"Badshah, Neha Kakkar, Varun Dhawan","Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",spotify:track:6q9XTgfWilsnyiFofvYrIF,108.0,0.123,0.788,0.87,1.43e-05,9.0,0.0692,-5.217,1.0,0.177,109.974,0.884,2019-12-26
