Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
BLACKPINK,Lovesick Girls,spotify:track:4Ws314Ylb27BVsvlZOy30C,98,0.00559,0.654,0.707,0.0,6.0,0.0873,-5.661,1.0,0.0664,127.97,0.448,2020-10-02
Anne-Marie,2002,spotify:track:2BgEsaKNfHUdlh97KmvFyo,97,0.0372,0.697,0.683,0.0,1.0,0.137,-2.881,0.0,0.117,96.133,0.603,2018-04-27
V,Christmas Tree,spotify:track:186NCtNk1tUYS7c2DxgJ7O,93,0.699,0.437,0.384,2.33e-05,5.0,0.121,-8.384,1.0,0.042,139.009,0.181,2021-12-24
RIIZE,Memories,spotify:track:7egcmrxRDee6C5M3AtXZ7L,91,0.015,0.691,0.802,0.0,5.0,0.101,-5.302,0.0,0.0521,92.961,0.399,2023-08-21
Harry Styles,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,91,0.122,0.548,0.816,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,0.557,2019-12-13
IVE,ELEVEN,spotify:track:7n2FZQsaLb7ZRfRPfEeIvr,90,0.0617,0.828,0.731,0.0,9.0,0.048,-3.033,1.0,0.111,119.978,0.587,2021-12-01
aespa,Next Level,spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,89,0.488,0.82,0.852,5.94e-06,11.0,0.0907,-2.567,0.0,0.166,109.036,0.82,2021-05-17
Pink Sweat$,At My Worst,spotify:track:2MJz8BxxMsERULatmBikDH,87,0.777,0.813,0.415,0.0,0.0,0.131,-5.926,1.0,0.0349,91.921,0.667,2021-02-12
Giveon,Heartbreak Anniversary,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,87,0.524,0.449,0.465,1.02e-06,0.0,0.303,-8.964,1.0,0.0791,89.087,0.543,2020-03-27
Jung Kook,Stay Alive (Prod. SUGA of BTS),spotify:track:7CAdT0HdiQNlt1C7xk2hep,86,0.299,0.512,0.76,0.0,2.0,0.103,-5.889,0.0,0.0682,130.096,0.495,2022-02-11
"PATEKO, ASH ISLAND, Skinny Brown","Rainy day (Feat. ASH ISLAND, Skinny Brown)",spotify:track:4LxFRsy3TZjqAtAgIsjkez,85,0.55,0.621,0.783,0.0,2.0,0.109,-4.78,1.0,0.162,160.161,0.49,2020-07-19
IU,Celebrity,spotify:track:5nCwjUUsmBuNZKn9Xu10Os,85,0.191,0.73,0.784,0.0,9.0,0.0956,-2.62,1.0,0.0691,99.995,0.673,2021-03-25
IU,LILAC,spotify:track:5xrtzzzikpG3BLbo4q1Yul,85,0.0895,0.738,0.89,1.89e-06,2.0,0.213,-2.275,0.0,0.0748,114.942,0.75,2021-03-25
"Ariana Grande, Justin Bieber",Stuck with U (with Justin Bieber),spotify:track:4HBZA5flZLE435QTztThqH,83,0.223,0.597,0.45,0.0,8.0,0.382,-6.658,1.0,0.0418,178.765,0.537,2020-05-08
"Dua Lipa, DaBaby",Levitating (feat. DaBaby),spotify:track:5nujrmhLynf4yMoMtj8AQF,82,0.00883,0.702,0.825,0.0,6.0,0.0674,-3.787,0.0,0.0601,102.977,0.915,2020-03-27
"Coldplay, BTS",My Universe,spotify:track:46HNZY1i7O6jwTA7Slo2PI,82,0.0114,0.573,0.711,0.0,1.0,0.328,-6.268,0.0,0.0406,105.006,0.47,2021-10-15
ASH ISLAND,MELODY,spotify:track:6JeleVHUHrdvgiFESE33ZU,81,0.378,0.63,0.706,0.0,7.0,0.104,-4.434,0.0,0.0575,149.979,0.576,2021-03-05
Justin Bieber,Hold On,spotify:track:1nahzW3kfMuwReTka28tH5,81,0.0104,0.658,0.634,0.0,1.0,0.12,-6.068,0.0,0.0431,140.002,0.302,2021-03-19
Red Velvet,Psycho,spotify:track:3CYH422oy1cZNoo0GTG1TK,80,0.193,0.664,0.666,0.0,8.0,0.0854,-2.203,1.0,0.0446,139.987,0.405,2019-12-23
Harry Styles,As It Was,spotify:track:4Dvkj6JhhA12EX05fT7y2e,79,0.342,0.52,0.731,0.00101,6.0,0.311,-5.338,0.0,0.0557,173.93,0.662,2022-05-20
The Weeknd,Die For You,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,79,0.111,0.586,0.525,0.0,1.0,0.134,-7.163,0.0,0.0615,133.629,0.508,2016-11-24
IVE,LOVE DIVE,spotify:track:0Q5VnK2DYzRyfqQRJuUtvi,79,0.00379,0.703,0.709,5.43e-05,1.0,0.333,-4.169,0.0,0.0433,117.941,0.538,2022-04-05
"Jimin, HA SUNG WOON",With you,spotify:track:2gzhQaCTeNgxpeB2TPllyY,76,0.639,0.532,0.426,0.0,3.0,0.134,-6.117,1.0,0.0288,149.898,0.137,2022-04-24
Lauv,Paris in the Rain,spotify:track:2MOoIbJWIYikwIXjBDe26i,76,0.771,0.406,0.408,7.88e-06,3.0,0.394,-9.419,1.0,0.053,79.705,0.525,2018-05-31
Charlie Puth,Light Switch,spotify:track:1jEBSDN5vYViJQr78W7jr2,76,0.105,0.689,0.627,0.000321,6.0,0.0905,-5.692,1.0,0.308,184.008,0.905,2022-10-06
Lim Young Woong,Rainbow,spotify:track:50xSycnGMDy0Wg5jJcOv3S,75,0.0394,0.641,0.889,0.0,8.0,0.181,-3.534,1.0,0.0541,96.033,0.616,2022-05-02
"BIG Naughty, 10cm",Beyond Love (Feat. 10CM),spotify:track:0HsRZwZzHoZ5AM5W2ZYI5c,75,0.222,0.507,0.571,0.0,7.0,0.241,-6.909,1.0,0.0856,174.954,0.587,2022-04-20
Yerin Baek,Square (2017),spotify:track:13On7DYsJ3IrWxBWuOwM8t,75,0.0633,0.504,0.79,0.0,8.0,0.26,-5.254,1.0,0.0399,99.916,0.528,2019-12-10
IU,Blueming,spotify:track:4Dr2hJ3EnVh2Aaot6fRwDO,75,0.0849,0.819,0.674,0.0,0.0,0.0667,-3.145,1.0,0.0587,106.032,0.682,2019-11-18
Lim Young Woong,If We Ever Meet Again,spotify:track:2RLdkXSaiQjRbey5pvP8Kt,74,0.748,0.401,0.394,0.0,1.0,0.0993,-6.655,1.0,0.0324,129.74,0.327,2022-05-02
Lim Young Woong,"Our Blues, Our Life",spotify:track:2jidjmWNeRmKgLjXhW52Gz,74,0.629,0.381,0.405,0.0,1.0,0.418,-7.325,1.0,0.0325,130.94,0.273,2022-05-02
BIG Naughty,Vancouver,spotify:track:4p4yxplNCSmt9xfaAMpcd5,74,0.419,0.622,0.604,0.0,6.0,0.122,-6.731,1.0,0.145,89.483,0.698,2022-05-04
Charlie Puth,That's Hilarious,spotify:track:0wPKDeY4fZXT6k9bzV0kx0,73,0.739,0.713,0.442,0.0,6.0,0.112,-5.909,1.0,0.0604,108.038,0.546,2022-10-07
Sung Si Kyung,Every moment of you,spotify:track:4YTvuLSqKshDOJvwyDmAYS,73,0.816,0.366,0.385,0.0,10.0,0.0872,-7.952,1.0,0.0336,139.982,0.244,2014-02-12
"Marshmello, Jonas Brothers",Leave Before You Love Me (with Jonas Brothers),spotify:track:4qu63nuBpdn0qHUHuObEj1,73,0.00226,0.721,0.738,4.41e-06,7.0,0.118,-4.77,1.0,0.0403,119.976,0.637,2021-05-21
Lim Young Woong,I Love You,spotify:track:2lsRp40mCRkhqULWdMbOzn,73,0.706,0.635,0.442,0.0,7.0,0.0929,-5.919,1.0,0.0362,110.862,0.609,2022-05-02
"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,72,0.0221,0.741,0.691,0.0,10.0,0.0476,-7.395,0.0,0.0672,150.087,0.892,2021-09-17
"Doja Cat, SZA",Kiss Me More (feat. SZA),spotify:track:3DarAbFujv6eYNliUTyqtz,72,0.259,0.764,0.705,8.92e-05,8.0,0.12,-3.463,1.0,0.0284,110.97,0.781,2021-06-25
"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),spotify:track:5zFglKYiknIxks8geR8rcL,72,0.0377,0.713,0.676,0.0,10.0,0.154,-5.483,1.0,0.027,99.048,0.721,2021-06-11
Lim Young Woong,Love Letter,spotify:track:0yfQBmmOIVqiwhV5u10EhN,72,0.942,0.488,0.132,4.3e-05,2.0,0.108,-12.332,1.0,0.0389,136.189,0.209,2022-05-02
Lim Young Woong,A bientot,spotify:track:4Cr43xPo7bwyCcL1g3yVCu,72,0.268,0.606,0.729,0.0,0.0,0.271,-4.555,1.0,0.0804,73.967,0.527,2022-05-02
"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,spotify:track:02VBYrHfVwfEWXk5DXyf0T,71,0.182,0.586,0.616,0.0,5.0,0.0927,-7.964,1.0,0.0324,148.088,0.719,2021-11-11
Jeremy Zucker,comethru,spotify:track:18uwL0vNUanqZH0ro2QcOP,71,0.607,0.795,0.178,0.0,0.0,0.623,-11.991,1.0,0.0574,93.982,0.608,2018-09-28
aespa,Black Mamba,spotify:track:6Tj9KfzPp7tmgcDdsaPwGE,71,0.064,0.612,0.912,0.000799,2.0,0.0843,-2.853,1.0,0.0796,90.006,0.472,2022-07-08
"GyeongseoYeji, Jeon Gunho",If you lovingly call my name,spotify:track:0tgxvf4rqBBeEB54h0nnRD,71,0.351,0.382,0.672,0.0,7.0,0.144,-2.836,1.0,0.032,143.643,0.236,2021-05-19
